ID,Street Name,Route Number,COUNTY,Screenline,TIP Project,Count Station ID,2005 Count Total,AB 2005 Count,BA 2005 Count,2005 Count,FUN_CLASS,CTP_Type,CTP_CD,TERRAIN_CD,DIVIDED_CD,SPD_LIMIT,LANE_WIDTH,AB_LANES,BA_LANES,MODE,CanWalk,TruckRstr
27657,                                    ,            ,Henderson       ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27662,Clear Creek Rd                      ,1572        ,Henderson       ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,45,11,1,1,1   ,1,0
25851,Fruitland Rd                        ,1574        ,Henderson       ,0,         ,       ,0,0,0,0,6,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
27656,Clear Creek Rd                      ,1572        ,Henderson       ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,45,11,1,1,1   ,1,0
27665,                                    ,            ,Henderson       ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27666,Bearwallow Rd                       ,1569        ,Henderson       ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,3,0,30,10,1,1,1   ,1,0
27664,Bearwallow Rd                       ,1569        ,Henderson       ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,3,0,30,10,1,1,1   ,1,0
24052,Cane Creek Rd                       ,3136        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,45,11,1,1,1   ,1,0
3678,Charlotte Hwy                       ,74A         ,Buncombe        ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,45,12,1,1,1   ,1,0
23481,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
3853,Village Rd                          ,2815        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,45,11,1,1,1   ,1,0
3711,Charlotte Hwy                       ,74A         ,Buncombe        ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,45,12,1,1,1   ,1,0
3893,Charlotte Hwy                       ,74A         ,Buncombe        ,0,         ,0100083,9700,5000,5000,10000,3,Other Major Thoroughfares  ,4,4,0,45,12,1,1,1   ,1,0
3813,Village Rd                          ,2815        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,45,11,1,1,1   ,1,0
25928,Clear Creek Rd                      ,1591        ,Henderson       ,0,         ,0441526,1030,500,500,1000,7,Minor Thoroughfares        ,5,4,0,45,11,1,1,1   ,1,0
27677,Bearwallow Rd                       ,1587        ,Henderson       ,0,         ,0441525,515,250,250,500,7,Minor Thoroughfares        ,5,4,0,50,11,1,1,1   ,1,0
27676,                                    ,            ,Henderson       ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27681,St Pauls Rd                         ,1602        ,Henderson       ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,50,11,1,1,1   ,1,0
27670,                                    ,            ,Henderson       ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
25973,Old Clear Creek Rd                  ,1591        ,Henderson       ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,50,11,1,1,1   ,1,0
25917,Bearwallow Rd                       ,1587        ,Henderson       ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,50,11,1,1,1   ,1,0
